aeronave_ou_escopo,manobra_codigo_atual,manobra_nome_atual,categoria,tipo_conteudo,aplicabilidade,referencia_pto,referencia_normativa,modelos_que_utilizam,quantidade_de_modelos,observacao_documental
SK76,S76-PWP-18,Falha nos indicadores N1 ou Torque,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-03/12; SK76-I-04/12; SK76-I-06/12; SK76-I-07/12,4,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-PWP-19,Falha no sistema de óleo do motor,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-03/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SIS-01,Amortecedor dos comandos travado,SISTEMAS_MECANICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-07/12; SK76-I-08/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SIS-02,Chip ou alta temperatura no gearbox intermediário ou traseiro,SISTEMAS_MECANICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-08/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SIS-03,Falha no sistema de controle do rotor de cauda,SISTEMAS_MECANICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-08/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SIS-04,Falha da bomba ou perda de pressão no sistema hidráulico principal,SISTEMAS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-03/12; SK76-I-07/12; SK76-I-11/12,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SIS-05,Falhas no sistema de óleo da MGB,SISTEMAS_MECANICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-08/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SIS-06,Falhas no sistema da MGB,SISTEMAS_MECANICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-08/12; SK76-I-11/12; SK76-I-12/12,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SIS-07,Atuador travado ou válvula de corte defeituosa,SISTEMAS_MECANICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-07/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SIS-08,Perda de pressão no servo do rotor de cauda,SISTEMAS_MECANICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-07/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SIS-09,Falha do sistema de transmissão do rotor de cauda em voo à frente,SISTEMAS_MECANICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-08/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SOL-01,Decolagem noturna,Operações de Solo e Decolagem (SOL),NAO_CONFIRMADO,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-REQ-01,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SOL-08,Fogo no Compartimento do Motor no Solo,SOLO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C1; SK76-I-09/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SOL-09,Fogo Interno no Motor após Desligamento,SOLO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C1; SK76-I-09/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SOL-29,Falha no Fly Gate – Antes da Partida,SOLO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C3,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SOL-73,Painel de Avisos e Cautelas (Análise),SOLO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C3,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SUB-01,Disparo de NR (NR Overspeed),SUBIDA,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C1; SK76-I-08/12; SK76-S-02/02,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SUB-02,Queda de NR (NR Low),SUBIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C1; SK76-I-08/12; SK76-S-02/02,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SUB-03,SID & STAR,SUBIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-02/04-C1; S76-P-02/04-C2; S76-P-02/04-C3; SK76-I-05/12,4,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SUB-27,Falha da Proteção contra Overspeed,SUBIDA,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C2,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SUB-28,Luz do Filtro de Barreira,SUBIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C3,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-SUB-30,Luz Power Assurance,SUBIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,S76-P-01/04-C3,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01,Aproximação normal visual noturna,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; S76-REQ-01; SK76-I-01/12; SK76-I-02/12; SK76-S-01/02,5,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01A,Arremetida noturna,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; S76-REQ-01; SK76-I-01/12; SK76-I-02/12; SK76-S-01/02; SK76-S-02/02,6,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01B,"Cabine, comandos e instrumentos básicos",TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-01/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01C,Circuito de tráfego visual,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-01/12; SK76-I-02/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01D,Curvas e controle de atitude,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-REQ-01; SK76-I-01/12; SK76-I-02/12,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01E,Controle de velocidade em voo nivelado,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-02/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01F,Decolagem normal noturna,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; S76-REQ-01; SK76-I-01/12; SK76-I-02/12; SK76-S-01/02,5,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01G,Descida controlada visual,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-02/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01H,Controle de energia/RPM em autorrotação,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-08/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01I,Encerramento pós-voo noturno,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; S76-REQ-01; SK76-I-01/12; SK76-I-02/12; SK76-S-01/02; SK76-S-02/02,6,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01J,Flutuabilidade e evacuação aquática,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-02; SK76-I-10/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01K,Arremetida por aproximação instável em VMC,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-02/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01L,Transição hover–decolagem e decolagem–subida,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-01/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01N,Cheque de instrumentos e parâmetros após partida,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-01/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01O,Controle de pedal e anti-torque em hover,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-01/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01P,Pouso normal noturno,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; S76-REQ-01; SK76-I-01/12; SK76-I-02/12; SK76-S-01/02; SK76-S-02/02,6,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01Q,Partida normal,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-01/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01R,Controle de potência e torque,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-02; S76-REQ-01; SK76-I-01/12; SK76-S-01/02,4,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01S,Reentrada no circuito de tráfego,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-02/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01T,Varredura instrumental primária e secundária em IFR básico,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-04/12; SK76-I-05/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01U,Aproximação estabilizada visual com correção de rampa e velocidade,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-02/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01V,Subida controlada noturna,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-01; S76-REQ-01; SK76-I-01/12; SK76-I-02/12; SK76-S-01/02,5,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01W,Taxi e deslocamento em solo/heliponto,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-01/12; SK76-I-02/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01X,Pouso/decolagem com vento cruzado leve,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-02/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-01Y,Voo manual por instrumentos em condição normal,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-05/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-02,Aproximação e pouso após anormalidade simples,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-03/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-TRE-02A,Recuperação de autorrotação,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-08/12,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-VOO-01,Aproximação alternada – Categoria A,VOO_BASICO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-06/12; SK76-I-09/12; SK76-I-10/12; SK76-I-11/12,4,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-VOO-02,Aproximação perdida IFR,VOO_BASICO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-05/12; SK76-I-12/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-VOO-03,Arremetida IFR,VOO_BASICO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-05/12; SK76-I-11/12,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-VOO-04,Autorrotação para a água,VOO_BASICO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,S76-NOT-02; SK76-I-10/12; SK76-I-11/12; SK76-I-12/12,4,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-VOO-05,Pouso abortado,VOO_BASICO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-06/12; SK76-I-09/12; SK76-I-10/12; SK76-I-11/12; SK76-I-12/12,5,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
SK76,S76-VOO-06,Pouso monomotor – Categoria A ou B,VOO_BASICO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),,SK76-I-06/12; SK76-I-09/12; SK76-I-10/12; SK76-I-11/12; SK76-I-12/12,5,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-AUX-14,Aux battery overheat,ELETRICO,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-P-01/04-C3,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-BAG-23,Baggage fire,SISTEMAS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-09/12; A139-P-02/04-C1,2,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-BAT-14,Main battery overheat,ELETRICO,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-P-01/04-C3,1,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-CAB-23,Cabin/cockpit smoke,SISTEMAS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-09/12; A139-P-01/04-C1; A139-P-02/04-C2; A139-P-02/04-C3,4,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
AW139,WAR-EEC-18,EEC failure,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior) | docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md:pages=109-111 (codigos de modelo antigos),,A139-I-06/12; A139-P-01/04-C2; A139-P-01/04-C3,3,Codigo e nome canonicos do snapshot 2026-07-15; usar diretamente na revisao do PTO; o changeset 2026-07-15 e parcial e nao substitui este registro.
